Student_ID,Age,Gender,Education_Level,Current_Course,Board,School_or_College_Type,Medium_of_Instruction,District,State,Urban_or_Rural,Stream,Mathematics,Science,English,Social_Science,Second_Language,Physics,Chemistry,Biology,Computer_Science,Accountancy,Business_Studies,Economics,Statistics,History,Political_Science,Geography,Psychology,Overall_Percentage,CGPA,Current_Semester,Backlogs,Attendance,Project_Score,Logical_Reasoning,Analytical_Thinking,Numerical_Ability,Spatial_Ability,Mechanical_Aptitude,Scientific_Aptitude,Language_Aptitude,Business_Aptitude,Creative_Aptitude,Leadership_Aptitude,Observation,Memory,Critical_Thinking,Decision_Making,Learning_Ability,Communication,Leadership,Teamwork,Problem_Solving,Creativity,Time_Management,Adaptability,Confidence,Self_Learning,Emotional_Intelligence,Stress_Management,Networking_Skill,Personality_Type,Learning_Style,Risk_Taking,Work_Preference,Leadership_Style,Technology_Interest,Medicine_Interest,Business_Interest,Finance_Interest,Law_Interest,Teaching_Interest,Research_Interest,Agriculture_Interest,Arts_Interest,Design_Interest,Sports_Interest,Music_Interest,Writing_Interest,Journalism_Interest,Psychology_Interest,Environment_Interest,Hospitality_Interest,Social_Service_Interest,Defence_Interest,Robotics_Interest,Artificial_Intelligence_Interest,Animation_Interest,Entrepreneurship_Interest,Gaming_Interest,MS_Word,Excel,PowerPoint,Typing_Speed,Internet_Research,Digital_Communication,AI_Tool_Usage,Online_Collaboration,Cyber_Awareness,Programming,Python,Java,C++,SQL,Database,Networking,Cybersecurity,Cloud_Computing,Artificial_Intelligence_Skill,Machine_Learning,Data_Analysis,UI_UX,Graphic_Design,Video_Editing,Accounting,Financial_Analysis,Marketing,Patient_Care,Laboratory_Skills,Mechanical_Design,Electrical_Maintenance,Civil_Drawing,Legal_Research,Content_Writing,Scientific_Research,Agriculture_Skill,Certification_1,Certification_2,Certification_Count,Project_1,Project_2,Project_Count,Internship_Completed,Internship_Domain,Internship_Duration_Months,Industrial_Visit,Volunteer_Experience,Community_Service_Hours,Activity_1,Activity_2,Activity_3,Parent_Education,Parent_Occupation,Annual_Family_Income,First_Generation_Learner,Internet_Access,Laptop_Availability,Study_Environment,Preferred_Industry,Preferred_Location,Expected_Salary,Government_or_Private,Research_Interest_Level,Higher_Studies_Interest,Abroad_Studies_Interest,Startup_Interest,Work_Life_Balance_Preference,Recommended_Career,Academic_Performance_Score,Total_Technical_Skill_Score,Soft_Skill_Score,Digital_Literacy_Score,Domain_Skill_Score,STEM_Strength_Score,Business_Aptitude_Score,Creativity_Score,Leadership_Score,Career_Readiness_Score,Mathematics_Studied,Science_Studied,English_Studied,Social_Science_Studied,Second_Language_Studied,Physics_Studied,Chemistry_Studied,Biology_Studied,Computer_Science_Studied,Accountancy_Studied,Business_Studies_Studied,Economics_Studied,Statistics_Studied,History_Studied,Political_Science_Studied,Geography_Studied,Psychology_Studied
STU100010,18,Female,Plus Two,Not Applicable,ICSE,Private,Regional Language,Noida,Uttar Pradesh,Urban,Science,51.7,Not Studied,70.7,Not Studied,Not Studied,56.5,64.4,Not Studied,68.7,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,62.4,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,3,6,3,6,5,6,9,3,3,5,3,3,4,5,6,4,5,7,2,6,6,3,2,5,4,5,6,Ambivert,Hands-on,High,Independent,Not Applicable,5,3,5,6,6,9,4,4,4,5,8,7,7,7,2,4,4,6,7,4,5,5,5,4,4,5,6,6,8,8,5,4,9,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,3,0,1,1,0,1,1,2,Medical Certification,Red Hat,2,Not Applicable,Not Applicable,0,No,Not Applicable,0,No,Yes,30,Dance,Not Applicable,Not Applicable,10th Pass,Self-Employed Professional,1.5-3 LPA,No,No,No,Average,Hospitality & Tourism,No Preference,503243,Government,2,4,8,1,Moderate Priority,Teacher,62.4,0.27,4.58,6.11,1.08,60.32,4.67,4.67,5,31.94,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
STU100011,20,Male,Diploma,Diploma in Electronics Engineering,Not Applicable,Private,English,Nashik,Maharashtra,Urban,Vocational,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,8.55,4,1,82.5,93.3,7,4,7,7,7,7,1,7,1,6,5,5,4,6,4,6,5,5,5,5,3,6,6,4,6,6,3,Extrovert,Visual,Low,Independent,Not Applicable,4,3,8,9,5,1,6,2,3,3,2,3,3,4,4,4,2,4,6,6,5,5,4,7,5,4,3,5,3,4,5,6,5,3,0,1,0,1,2,2,0,0,2,0,2,0,2,2,2,5,1,2,2,1,1,2,3,0,0,0,Infosys Springboard,Not Applicable,1,Business Plan,Science Fair Project,3,Yes,Research,1,No,No,0,Robotics Club,Art Club,Not Applicable,Graduate,Daily Wage Worker,1.5-3 LPA,Yes,Yes,No,Good,Defence,Home State,276953,Private,1,6,4,2,High Priority,Insurance Advisor,85.5,1.13,5,4.44,1.58,68.05,8,3,5.5,69.43,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU100012,17,Female,Plus Two,Not Applicable,State Board,Government,Regional Language,Mysuru,Karnataka,Rural,Science,57,Not Studied,76.7,Not Studied,Not Studied,67,68.6,33.8,91,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,65.68,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,3,5,4,4,7,5,3,4,7,5,5,5,5,4,5,6,4,4,8,6,6,3,5,2,3,5,5,Ambivert,Hands-on,Low,Team,Not Applicable,9,1,4,3,6,2,7,2,8,5,5,5,8,6,1,6,5,2,6,3,5,5,5,5,7,4,2,6,5,6,5,6,6,6,1,3,1,2,4,2,0,4,3,3,2,6,1,1,3,1,1,1,4,3,1,1,2,3,0,3,Teaching Certification,Not Applicable,1,Science Fair Project,Not Applicable,1,No,Not Applicable,0,Yes,No,0,Robotics Club,Debate,Not Applicable,Below 10th,Farmer,6-10 LPA,No,Yes,Yes,Average,Construction & Infrastructure,No Preference,317296,Either,3,4,9,4,High Priority,Web Developer,65.68,2.6,4.75,5.22,1.92,63.48,3.67,6,4.5,29.72,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
STU100013,18,Female,Undergraduate,BSc Nursing,Not Applicable,Private,English,Vadodara,Gujarat,Urban,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.9,8,0,76.7,80.9,4,3,2,7,5,7,6,3,2,8,7,3,6,8,3,4,5,5,6,4,4,5,5,6,4,4,3,Extrovert,Visual,Medium,Team,Not Applicable,6,2,4,6,2,4,5,2,4,5,6,3,6,5,6,6,5,5,6,2,3,4,2,2,8,2,5,3,6,6,2,5,2,2,0,0,0,2,2,2,0,0,2,0,0,0,0,2,2,2,2,3,3,1,1,0,3,1,0,1,Teaching Certification,Infosys Springboard,2,Mobile App,Machine Learning Project,2,No,Not Applicable,0,Yes,No,0,Debate,Sports,Not Applicable,12th Pass,Self-Employed Professional,10-20 LPA,No,Yes,No,Good,Agriculture,Abroad,553651,Private,6,7,3,3,High Priority,Pilot,79,0.8,4.58,4.33,1.58,68.05,4.33,3.67,6.5,44.16,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU100014,16,Male,ITI,ITI Welder,Not Applicable,Aided,English,Mysuru,Karnataka,Urban,Vocational,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,6.31,4,0,83,80.5,6,6,5,5,3,5,3,8,4,8,2,3,4,8,5,5,2,6,3,7,7,6,6,3,8,5,6,Introvert,Hands-on,High,Independent,Collaborative,5,2,3,6,3,6,5,4,3,5,3,4,5,3,4,4,3,4,7,2,4,4,2,1,3,5,3,4,5,5,7,6,5,1,3,0,2,0,0,1,0,4,4,0,0,0,3,2,2,0,0,0,0,2,2,0,1,4,2,1,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,0,No,Not Applicable,0,No,No,0,Photography Club,Not Applicable,Not Applicable,10th Pass,Government Employee,Below 1.5 LPA,No,Yes,No,Average,IT & Software,Home State,392474,Either,5,5,4,4,Moderate Priority,Army Officer,63.1,1.33,5.33,4.78,1.17,68.05,5.67,5.33,5,11.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU100015,16,Male,Plus One,Not Applicable,State Board,Aided,Regional Language,Thrissur,Kerala,Urban,Science,94.2,Not Studied,69,Not Studied,Not Studied,95.9,74.9,Not Studied,87.4,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,84.28,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,6,3,5,5,4,7,4,3,5,6,8,3,6,8,8,4,5,4,2,5,6,3,3,3,7,4,5,Introvert,Hands-on,Medium,Team,Not Applicable,7,7,5,4,8,3,4,3,5,5,6,4,2,5,6,5,4,5,9,4,2,4,3,2,3,5,4,1,5,6,1,5,4,0,0,0,1,2,0,0,2,1,0,0,1,0,1,0,3,1,2,0,0,1,0,1,2,3,2,1,Tally,SolidWorks,3,Business Plan,Not Applicable,1,No,Not Applicable,0,Yes,No,0,Photography Club,Entrepreneurship Club,Not Applicable,12th Pass,Farmer,6-10 LPA,No,Yes,No,Average,Hospitality & Tourism,Metro Cities Only,252301,Private,5,7,5,2,High Priority,Pilot,84.28,0.53,4.25,3.78,1.33,88.1,4,5,5.5,42.78,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
STU100016,18,Male,Diploma,Diploma in Computer Engineering,Not Applicable,Private,English,Howrah,West Bengal,Rural,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.59,3,0,92.6,40.1,6,3,3,5,10,5,4,4,6,6,3,6,4,6,2,2,5,2,8,5,5,5,5,5,4,4,9,Introvert,Hands-on,Low,Hybrid,Not Applicable,8,4,1,5,4,5,2,8,5,4,7,5,6,6,1,7,4,5,6,3,5,6,1,5,8,7,7,5,8,7,9,4,2,1,3,5,3,0,1,4,1,4,0,2,2,1,2,5,1,1,3,0,2,0,0,1,4,0,3,2,Google,NSDC,2,Agriculture Project,Teaching Internship Report,2,No,Not Applicable,0,No,No,0,NCC,NSS,Not Applicable,Postgraduate,Farmer,1.5-3 LPA,No,Yes,No,Good,Design & Creative,No Preference,171363,Government,6,3,3,2,High Priority,Cloud Engineer,75.9,2.27,4.92,6.33,1.42,68.05,3.33,5,5.5,49.16,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU100017,19,Female,Undergraduate,BSc Mathematics,Not Applicable,Autonomous,English,Noida,Uttar Pradesh,Urban,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.93,4,0,77.4,92.9,7,9,7,5,4,5,4,5,8,6,7,3,3,4,5,4,6,4,7,6,3,5,4,6,4,5,5,Ambivert,Hands-on,Low,Team,Not Applicable,8,3,3,5,1,1,3,5,5,5,4,1,4,2,6,4,4,5,5,5,8,4,5,5,1,3,6,6,9,8,6,7,5,1,6,2,0,0,0,5,0,0,0,6,6,3,2,2,0,1,3,1,2,0,2,2,3,0,1,1,NPTEL,TCS iON,2,Not Applicable,Not Applicable,0,Yes,Hospitality,1,No,Yes,0,Dance,Drama,Not Applicable,12th Pass,Government Employee,Below 1.5 LPA,Yes,Yes,No,Average,Research & Academia,Home State,561429,Either,5,5,5,3,Low Priority,Machine Learning Engineer,79.3,2.2,4.92,5.67,1.33,68.05,4.33,6.33,6,55.84,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU100018,16,Female,Plus One,Not Applicable,CBSE,Private,English,Mumbai,Maharashtra,Rural,Science,81.3,Not Studied,72.5,Not Studied,Not Studied,83.7,65.2,Not Studied,42.9,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,69.12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,8,7,3,4,2,6,5,4,3,6,4,7,5,2,6,4,4,4,4,5,6,5,3,2,3,5,6,Extrovert,Hands-on,High,Hybrid,Not Applicable,9,2,4,3,4,3,4,3,3,5,6,5,5,3,4,5,3,6,4,8,4,4,3,5,8,2,5,4,4,5,4,4,4,1,2,2,0,0,0,0,2,0,1,0,0,1,2,0,2,0,0,0,1,2,5,0,2,0,4,2,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,0,No,Not Applicable,0,No,Yes,5,Art Club,Quiz,Entrepreneurship Club,10th Pass,Teacher,Below 1.5 LPA,No,No,Yes,Good,Defence,Abroad,333485,Either,4,4,3,5,High Priority,Electronics Engineer,69.12,0.73,4.25,4.44,1.5,68.27,3.67,4.33,5,11.1,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
STU100019,16,Female,Class 10,Not Applicable,ICSE,Private,English,Darjeeling,West Bengal,Urban,General,67.3,72.5,63.6,71.8,56,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,66.24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,6,4,7,5,2,8,8,3,2,4,5,6,5,4,1,5,6,4,5,5,4,3,5,2,6,3,Introvert,Visual,Medium,Independent,Not Applicable,10,3,4,6,6,3,2,2,3,3,4,6,6,3,5,9,7,4,3,6,7,4,1,7,4,2,4,3,4,2,1,3,3,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,Cisco,Oracle,2,Not Applicable,Not Applicable,0,No,Not Applicable,0,No,No,0,Art Club,Music,Not Applicable,Below 10th,Business Owner,1.5-3 LPA,No,Yes,No,Good,Defence,Anywhere in India,155542,Government,8,6,2,8,High Priority,Geographer / GIS Analyst,66.24,0.4,4.08,2.89,0.25,67.3,6,3.67,3.5,23.89,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
STU100020,19,Male,Undergraduate,BA Economics,Not Applicable,Autonomous,English,Howrah,West Bengal,Rural,Humanities,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,6.75,7,1,75.5,80.2,5,6,7,2,6,6,8,5,8,2,7,3,3,3,2,4,5,6,4,6,6,2,4,3,3,5,4,Introvert,Visual,Low,Team,Not Applicable,3,4,6,6,4,6,4,4,8,7,5,5,3,5,4,4,4,6,5,6,7,4,4,3,9,10,7,6,7,8,8,5,7,1,3,4,4,1,0,0,1,0,0,1,0,8,10,1,2,0,1,0,0,0,3,0,0,1,2,2,Tally,Not Applicable,1,Research Project,Not Applicable,1,Yes,Research,2,Yes,Yes,0,Entrepreneurship Club,Photography Club,Not Applicable,Graduate,Retired,1.5-3 LPA,Yes,Yes,No,Excellent,Hospitality & Tourism,Metro Cities Only,559366,Government,2,6,2,7,Moderate Priority,Graphic Designer,67.5,2.27,4.33,7.44,0.92,68.05,5.67,7,3.5,60.27,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU100021,20,Female,Diploma,Diploma in Computer Engineering,Not Applicable,Private,English,Ahmedabad,Gujarat,Urban,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.05,4,1,92.2,57,8,5,6,5,8,5,4,4,5,7,6,7,3,5,5,5,2,2,6,4,8,5,3,5,4,5,4,Ambivert,Visual,Medium,Team,Not Applicable,6,4,3,6,2,5,3,5,5,4,8,4,6,2,4,5,5,4,3,1,4,3,5,6,3,4,6,5,7,3,7,5,5,2,0,1,1,1,1,2,1,0,3,0,1,0,0,0,1,2,1,2,3,8,1,1,1,0,3,0,Red Hat,NSDC,2,Business Plan,Robotics Project,2,No,Not Applicable,0,No,No,0,Dance,Not Applicable,Not Applicable,Diploma,Unemployed,1.5-3 LPA,Yes,Yes,No,Good,Agriculture,Anywhere in India,375092,Government,5,1,4,4,High Priority,Mechanical Engineer,70.5,0.87,4.42,5,1.92,68.05,4.33,4.33,4.5,45.83,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU100022,16,Female,Class 10,Not Applicable,CBSE,Private,English,Guntur,Andhra Pradesh,Urban,General,61.8,48.6,67.6,66.6,76.4,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,64.2,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,5,5,6,5,1,6,4,6,8,7,7,1,4,5,4,4,7,4,6,5,2,3,4,5,3,2,3,Extrovert,Practical,Medium,Independent,Not Applicable,8,2,6,6,6,5,4,5,4,10,4,3,4,7,4,1,7,5,4,6,3,3,4,4,3,2,3,7,4,2,4,6,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,2,2,1,0,0,0,0,0,0,1,Tally,Not Applicable,1,Science Fair Project,Not Applicable,1,No,Not Applicable,0,No,No,0,Music,Not Applicable,Not Applicable,Graduate,Farmer,1.5-3 LPA,Yes,Yes,No,Average,Retail & E-commerce,Home State,309404,Either,7,5,4,5,High Priority,UI/UX Designer,64.2,0.33,4,4,0.58,61.8,6,7.67,7,26.67,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
STU100023,16,Male,Plus One,Not Applicable,ICSE,Aided,English,Noida,Uttar Pradesh,Urban,Science,89.5,Not Studied,75.2,Not Studied,Not Studied,95.3,83.3,56.7,53.2,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,75.53,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4,2,3,5,2,3,6,4,5,3,7,4,7,8,2,5,6,6,3,4,8,3,5,3,3,4,6,Introvert,Hands-on,Medium,Hybrid,Not Applicable,7,6,5,6,7,1,7,6,5,4,5,5,2,6,5,7,6,4,5,6,5,5,3,3,7,3,4,3,1,6,8,8,4,2,2,0,1,0,1,3,0,0,2,1,0,0,0,0,2,3,1,2,0,3,3,1,0,4,3,0,Coursera,Not Applicable,1,Not Applicable,Not Applicable,0,No,Not Applicable,0,No,Yes,20,Student Council,Entrepreneurship Club,Art Club,10th Pass,Self-Employed Professional,6-10 LPA,No,Yes,Yes,Average,Manufacturing,No Preference,150000,Private,4,7,5,3,High Priority,Air Traffic Controller,75.53,0.8,4.67,4.89,1.83,75.6,5,4.33,4.5,20.56,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
STU100024,18,Male,ITI,ITI Welder,Not Applicable,Autonomous,Regional Language,Darjeeling,West Bengal,Rural,Vocational,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,8.06,4,0,97.3,60.9,9,2,5,6,7,4,5,5,7,3,7,3,4,3,5,4,5,5,8,5,4,5,6,4,3,3,5,Ambivert,Visual,Medium,Team,Not Applicable,7,4,4,3,6,5,6,7,4,5,4,4,5,4,2,7,5,3,1,5,6,6,5,4,7,6,5,6,4,6,8,7,8,0,1,0,2,0,0,0,1,0,0,2,1,1,0,3,3,2,0,2,3,1,6,1,2,1,1,0,Adobe Certified,TCS iON,2,Robotics Project,Research Project,3,No,Not Applicable,0,No,No,0,Entrepreneurship Club,NSS,Environmental Club,Diploma,Daily Wage Worker,3-6 LPA,No,Yes,Yes,Excellent,Media & Entertainment,Abroad,150000,Private,6,8,8,3,High Priority,Electrical Engineer,80.6,0.73,4.75,6.33,1.83,68.05,4,5.67,4,57.49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU100025,19,Female,Undergraduate,BTech Electronics,Not Applicable,Aided,English,Darjeeling,West Bengal,Rural,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,7.43,3,1,88.1,74,5,4,6,5,5,2,6,2,7,7,10,4,3,5,4,5,3,6,7,2,3,4,6,2,5,4,3,Introvert,Visual,Low,Independent,Not Applicable,10,3,4,4,4,6,2,6,6,8,7,8,5,6,5,5,4,4,6,4,6,6,3,5,7,3,4,5,9,7,7,7,5,1,1,2,5,0,2,2,1,4,3,3,1,6,7,1,1,2,0,0,3,1,2,0,2,0,3,3,Red Hat,Not Applicable,1,Website,Robotics Project,2,No,Not Applicable,0,Yes,No,0,Debate,Not Applicable,Not Applicable,12th Pass,Self-Employed Professional,3-6 LPA,No,Yes,No,Good,Defence,Abroad,639863,Either,7,5,9,4,Moderate Priority,UI/UX Designer,74.3,2.6,4.17,6,1.42,68.05,3.33,5.67,5,40,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU100026,16,Male,Plus One,Not Applicable,State Board,Private,English,Nashik,Maharashtra,Urban,Science,57.1,Not Studied,89.9,Not Studied,Not Studied,68.2,79.4,Not Studied,52.7,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,69.46,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,6,7,6,4,5,5,2,3,7,8,1,5,5,7,8,6,6,4,5,6,5,4,5,5,5,3,5,Ambivert,Visual,Low,Team,Collaborative,3,6,2,2,3,5,5,4,6,5,7,6,4,5,4,5,5,8,9,5,6,5,4,6,5,6,6,3,7,7,3,5,4,0,2,1,3,1,0,1,0,3,1,1,1,0,0,0,1,2,0,4,0,3,1,0,2,2,1,1,NSDC,Not Applicable,1,Not Applicable,Not Applicable,0,No,Not Applicable,0,No,No,0,Student Council,Robotics Club,Not Applicable,12th Pass,Retired,Below 1.5 LPA,No,Yes,Yes,Average,Media & Entertainment,Anywhere in India,235797,Private,5,4,8,1,High Priority,IPS Officer,69.46,0.93,4.92,5.11,1.42,64.35,2.33,6,7,21.11,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
STU100027,16,Male,Plus One,Not Applicable,State Board,Private,English,Kanpur,Uttar Pradesh,Rural,Science,77.3,Not Studied,69.2,Not Studied,Not Studied,58,56.6,51.9,84.8,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,66.3,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,8,8,5,8,4,4,2,2,4,4,4,5,6,6,4,5,3,5,5,4,1,4,8,4,4,5,Ambivert,Visual,Medium,Team,Not Applicable,8,2,6,6,5,3,3,7,7,5,3,6,5,7,4,5,4,6,4,6,7,3,6,5,7,5,5,3,4,3,6,8,7,1,4,0,2,3,3,2,0,0,3,4,8,0,0,0,2,2,1,2,0,1,0,0,0,2,5,0,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,0,No,Not Applicable,0,Yes,Yes,20,Drama,Not Applicable,Not Applicable,Doctorate,Homemaker,3-6 LPA,Yes,Yes,Yes,Good,Government & Public Sector,Metro Cities Only,286629,Either,8,5,3,5,High Priority,Machine Learning Engineer,66.3,2,4.33,5.33,1.25,65.72,4.67,4,4.5,13.32,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
STU100028,18,Female,Undergraduate,BTech Electrical,Not Applicable,Deemed University,English,Kolkata,West Bengal,Urban,Science,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.62,6.68,4,1,91.2,76.7,4,3,3,5,1,5,6,6,4,7,5,5,6,8,4,2,4,5,6,5,7,6,3,3,4,4,3,Introvert,Hands-on,Low,Hybrid,Supportive,5,4,2,3,6,4,6,2,5,6,1,5,7,3,6,5,6,4,7,4,4,4,1,6,6,6,7,5,4,6,3,5,4,2,0,2,2,0,1,1,2,2,1,2,0,1,1,0,2,0,2,0,0,0,1,2,2,0,2,1,Cisco,Not Applicable,1,Research Publication,Not Applicable,1,Yes,Education,6,No,No,0,NSS,Quiz,Not Applicable,Graduate,Retired,1.5-3 LPA,Yes,Yes,Yes,Good,Banking & Finance,Abroad,516860,Private,6,4,7,3,Low Priority,Navy Officer,66.8,1.13,4.33,5.11,1,68.05,3.67,5,5.5,54.44,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
STU100029,15,Male,Class 10,Not Applicable,CBSE,Private,Regional Language,Howrah,West Bengal,Rural,General,60.7,79.2,58.1,72.2,66.5,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,Not Studied,67.34,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,3,6,4,2,4,4,3,5,4,8,6,4,6,7,4,6,5,4,4,5,2,5,4,3,3,6,3,Extrovert,Practical,High,Independent,Collaborative,8,2,8,5,6,4,4,7,4,5,4,5,2,4,4,5,6,5,5,4,6,4,4,2,7,2,4,0,4,3,4,4,3,2,1,0,1,0,0,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,Not Applicable,Not Applicable,0,Mobile App,Website,2,No,Not Applicable,0,Yes,No,0,Robotics Club,Dance,Coding Club,12th Pass,Unemployed,Below 1.5 LPA,No,Yes,No,Average,Construction & Infrastructure,Home State,248215,Private,5,3,5,8,Moderate Priority,Entrepreneur,67.34,0.6,4.17,3.44,0.08,60.7,6,4.67,6.5,25.27,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
